,account,permitID,agencyID,permitStatus,desc,stateClass,permitType,propertyType,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
,account,permitID,ERROR: KEY NOT FOUND,ERROR: KEY NOT FOUND,desc,ERROR: KEY NOT FOUND,permitTypeDesc,ERROR: KEY NOT FOUND,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
871,102210000456,1135861,CITY OF HOUSTON,Complete,DEMO GARAGE NO SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/01/2008,2009,5609,NA,DARLING,NA,ST,NA
872,102210000458,1370300,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/25/2013,2014,5613,NA,DARLING,NA,ST,NA
873,102210000463,1353774,CITY OF HOUSTON,Complete,DEMO OLD DWG,ERROR: KEY NOT FOUND,Demolition,ERROR: KEY NOT FOUND,05/20/2013,2014,5629,NA,DARLING,NA,ST,NA
874,102210000489,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/25/2013,2014,5613,NA,DARLING,NA,ST,NA
876,102220000517,1373989,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/14/2013,2014,5623,NA,PETTY,NA,ST,NA
877,102220000524,1384007,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/08/2014,2015,5633,NA,PETTY,NA,ST,NA
878,102220000527,1395386,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/04/2014,2015,5635,NA,PETTY,NA,ST,NA
879,102220000534,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/27/2013,2014,5608,NA,DARLING,NA,ST,NA
880,102220000535,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/27/2013,2014,5608,NA,DARLING,NA,ST,NA
881,102230000547,1376916,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2013,2015,5628,NA,PETTY,NA,ST,NA
882,102230000555,1160490,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/01/2008,2009,5642,NA,PETTY,NA,ST,NA
883,102230000562,1397156,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5607,NA,KIAM,NA,ST,NA
884,102230000562,1397157,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5611,NA,KIAM,NA,ST,NA
885,102230000574,1400169,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/08/2014,2015,5631,NA,KIAM,NA,ST,NA
886,102230000589,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/01/2008,2009,5642,NA,PETTY,NA,ST,NA
887,102230000595,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5607,NA,KIAM,NA,ST,NA
888,102230000595,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5611,NA,KIAM,NA,ST,NA
889,102230000596,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5607,NA,KIAM,NA,ST,NA
890,102230000596,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5611,NA,KIAM,NA,ST,NA
891,102230000597,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5607,NA,KIAM,NA,ST,NA
892,102230000597,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/28/2014,2015,5611,NA,KIAM,NA,ST,NA
893,102240000610,1366131,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/06/2013,2014,5640,NA,KIAM,NA,ST,NA
894,102240000619,1352697,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/07/2013,2014,5613,NA,KANSAS,NA,ST,NA
895,102240000623,1420020,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/01/2014,2015,5619,NA,KANSAS,NA,ST,NA
896,102240000631,1414031,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2014,2015,5627,NA,KANSAS,NA,ST,NA
898,102260000702,1343248,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/20/2013,2014,5418,NA,KANSAS,NA,ST,NA
899,102260000722,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/20/2013,2014,5418,NA,KANSAS,NA,ST,NA
902,102300000074,1401530,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/22/2014,2016,5737,NA,DARLING,NA,ST,NA
903,102300000131,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2010,2011,5722,NA,LARKIN,NA,ST,NA
904,102300000131,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/21/2010,2011,5722,NA,LARKIN,NA,ST,A
905,102300000132,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2010,2011,5722,NA,LARKIN,NA,ST,NA
906,102300000132,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/21/2010,2011,5722,NA,LARKIN,NA,ST,A
907,102300000132,5,ERROR: KEY NOT FOUND,Complete,NEW DWG W/O/PERMIT,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,03/14/2012,2012,5716,NA,LARKIN,NA,NA,NA
908,102300000133,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2010,2011,5722,NA,LARKIN,NA,ST,NA
909,102300000133,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/21/2010,2011,5722,NA,LARKIN,NA,ST,A
910,102310000087,1395934,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/11/2014,2015,5732,NA,DARLING,NA,ST,NA
917,102310000146,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/25/2010,2011,5706,NA,DARLING,NA,ST,NA
918,102310000147,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/25/2010,2011,5706,NA,DARLING,NA,ST,NA
919,102310000148,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/17/2012,2013,5731,NA,PETTY,NA,ST,NA
921,102310000153,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/11/2014,2015,5732,NA,DARLING,NA,ST,NA
924,102320000156,1127012,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2007,2008,5708,NA,PETTY,NA,ST,NA
925,102320000179,1347603,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/27/2013,2014,5733,NA,KIAM,NA,ST,NA
926,102320000180,1127574,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/27/2007,2008,5735,NA,KIAM,NA,ST,NA
927,102320000189,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2007,2008,5708,NA,PETTY,NA,ST,NA
928,102320000190,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2007,2008,5708,NA,PETTY,NA,ST,NA
929,102320000192,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2007,2008,5708,NA,PETTY,NA,ST,NA
930,102320000193,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2007,2008,5708,NA,PETTY,NA,ST,NA
932,102330000204,1169636,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/10/2008,2009,5720,NA,KIAM,NA,ST,A
934,102350000337,1,CITY OF HOUSTON,Complete,DEMO BLDG SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/24/2007,2009,5816,NA,KANSAS,NA,ST,NA
935,102350000338,1,CITY OF HOUSTON,Complete,DEMO BLDG SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/24/2007,2009,5816,NA,KANSAS,NA,ST,NA
937,102360000364,1348638,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/08/2013,2014,5830,NA,KIAM,NA,ST,NA
938,102360000375,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,04/08/2013,2014,5846,NA,KIAM,NA,ST,NA
939,102360000378,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/24/2013,2014,5847,NA,KANSAS,NA,ST,NA
940,102360000379,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/24/2013,2014,5847,NA,KANSAS,NA,ST,NA
941,102360000380,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/24/2013,2014,5847,NA,KANSAS,NA,ST,NA
942,102360000381,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/24/2013,2014,5847,NA,KANSAS,NA,ST,NA
943,102370000379,1137116,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/20/2008,2009,5803,NA,KIAM,NA,ST,NA
944,102370000381,1310038,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/24/2012,2013,5807,NA,KIAM,NA,ST,NA
945,102370000396,1400947,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/16/2014,2015,5835,NA,KIAM,NA,ST,NA
946,102370000429,1417236,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/12/2014,2015,5806,NA,PETTY,NA,ST,NA
947,102370000451,1426365,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/08/2014,2015,5820,NA,PETTY,NA,ST,NA
948,102380000433,1171984,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/10/2008,2009,5801,NA,PETTY,NA,ST,A&B
950,102380000441,1126148,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/18/2007,2008,5819,NA,PETTY,NA,ST,NA
951,102380000444,1408327,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/02/2014,2015,5817,NA,PETTY,NA,ST,NA
952,102380000444,1409857,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/23/2014,2015,5817,NA,PETTY,NA,ST,3
953,102380000444,1409858,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/23/2014,2015,5817,NA,PETTY,NA,ST,2
954,102380000444,1410063,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/25/2014,2015,5817,NA,PETTY,NA,ST,4
955,102380000444,1410065,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/25/2014,2015,5817,NA,PETTY,NA,ST,#5
956,102380000444,1410066,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/25/2014,2015,5817,NA,PETTY,NA,ST,6
957,102380000451,1123026,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/11/2007,2008,5835,NA,PETTY,NA,ST,NA
958,102380000465,1392865,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/31/2014,2015,5840,NA,DARLING,NA,ST,NA
959,102380000469,1125796,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/27/2007,2008,5832,NA,DARLING,NA,ST,NA
961,102380000487,5,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/18/2007,2008,5819,NA,PETTY,NA,ST,NA
963,102380000488,5,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/18/2007,2008,5819,NA,PETTY,NA,ST,NA
964,102380000490,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/27/2007,2008,5832,NA,DARLING,NA,ST,NA
965,102380000491,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/27/2007,2008,5832,NA,DARLING,NA,ST,NA
966,102380000492,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/27/2007,2008,5832,NA,DARLING,NA,ST,NA
967,102390000566,1,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/22/2013,2014,5805,NA,DARLING,NA,ST,NA
968,102390000567,1,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/22/2013,2014,5805,NA,DARLING,NA,ST,NA
969,102390000568,1,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/22/2013,2014,5805,NA,DARLING,NA,ST,NA
974,102420000595,1240750,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/10/2010,2011,5928,NA,PETTY,NA,ST,NA
975,102420000596,1204483,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/20/2009,2010,5932,NA,PETTY,NA,ST,NA
976,102420000619,1414028,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2014,2015,5931,NA,KIAM,NA,ST,NA
977,102420000622,1,CITY OF HOUSTON,Complete,DEMO,Condo - Without Improvements,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2014,2015,5927,NA,KIAM,NA,NA,NA
978,102430000637,1420880,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/14/2014,2015,5906,NA,KIAM,NA,ST,NA
979,102430000668,1206420,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
980,102430000691,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
981,102430000692,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
982,102430000693,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
983,102430000694,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
984,102430000699,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
985,102430000700,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
986,102430000701,4,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2009,2010,5933,NA,KANSAS,NA,ST,NA
987,102430000702,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/22/2011,2012,5927,NA,KANSAS,NA,ST,NA
988,102430000703,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/22/2011,2012,5927,NA,KANSAS,NA,ST,NA
989,102430000704,3,CITY OF HOUSTON,Complete,RESIDENTIAL PLUMBING PERMIT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2011,2012,5921,NA,KANSAS,NA,ST,NA
990,102430000705,3,CITY OF HOUSTON,Complete,RESIDENTIAL PLUMBING PERMIT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2011,2012,5921,NA,KANSAS,NA,ST,NA
991,102430000706,3,CITY OF HOUSTON,Complete,RESIDENTIAL PLUMBING PERMIT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2011,2012,5921,NA,KANSAS,NA,ST,NA
992,102430000709,4,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/26/2013,2014,5942,NA,KIAM,NA,ST,NA
993,102430000710,4,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/26/2013,2014,5942,NA,KIAM,NA,ST,NA
994,102430000711,4,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/26/2013,2014,5942,NA,KIAM,NA,ST,NA
995,102430000712,4,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/26/2013,2014,5942,NA,KIAM,NA,ST,NA
996,102440000728,1357090,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/10/2013,2014,5925,NA,KATY,NA,ST,NA
997,102440000754,1,CITY OF HOUSTON,Complete,DEMO  RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/31/2008,2009,5906,NA,KANSAS,NA,ST,NA
998,102440000755,1,CITY OF HOUSTON,Complete,DEMO  RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/31/2008,2009,5906,NA,KANSAS,NA,ST,NA
999,102440000756,1,CITY OF HOUSTON,Complete,DEMO  RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/31/2008,2009,5906,NA,KANSAS,NA,ST,NA
1000,102440000757,3,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/10/2013,2014,5925,NA,KATY,NA,ST,NA
1001,102470010073,1417316,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/15/2014,2016,1311,NA,WICHMAN,NA,ST,NA
1002,102510000005,1385201,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/23/2014,2015,1635,NA,TABOR,NA,ST,NA
1011,102640170014,1378485,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/21/2013,2014,3306,NA,SACKETT,NA,ST,NA
1012,102640170017,1378497,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/21/2013,2014,3214,NA,SACKETT,NA,ST,NA
1013,102640200016,1378879,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/26/2013,2014,3215,NA,SACKETT,NA,ST,NA
1014,102640200020,1423254,CITY OF HOUSTON,Complete,DEMO FOR FUTURE REMODEL 06 IRC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/03/2014,2015,3311,NA,SACKETT,NA,ST,NA
1022,110290040020,1127464,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/07/2007,2009,914,NA,TIDWELL,NA,RD,NA
1024,110960000001,1324670,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/20/2012,2013,12133,NA,5TH,NA,ST,NA
1025,111020000004,1138789,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/12/2008,2009,11930,NA,6TH,NA,ST,NA
1028,111370000119,1283758,CITY OF HOUSTON,Complete,DEMO OF CANOPY  & PLANTERS,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,09/22/2011,2012,10800,NA,BELLAIRE,NA,BL,NA
1029,111370000119,1283764,CITY OF HOUSTON,Complete,DEMO OF CANOPY  & PLANTERS,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,09/22/2011,2012,10796,NA,BELLAIRE,NA,BL,NA
1030,111380000143,1126561,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,07/31/2007,2008,11139,NA,BELLAIRE,NA,BL,NA
1031,111390000163,1218003,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,02/10/2010,2011,8000,NA,COOK,NA,RD,BLD17
1037,111610020002,1138380,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/06/2008,2009,428,NA,MIDDLE,NA,ST,NA
1038,112210020011,1252357,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/30/2010,2011,4129,NA,KOLB,NA,ST,NA
1039,112210020017,1193130,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/21/2009,2010,1811,NA,BONNER,NA,ST,NA
